time="2018-07-24T14:21:54+05:30" level=info msg="Using In cluster config."
time="2018-07-24T14:21:54+05:30" level=info msg="unable to load in-cluster configuration, KUBERNETES_SERVICE_HOST and KUBERNETES_SERVICE_PORT must be defined"
time="2018-07-25T15:57:39+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Uploading data"
time="2018-07-25T15:57:42+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:58:37+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:58:37+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:58:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:06+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:06+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:45+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:45+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:55+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/automation-service-deployment-141-7b87ffdd49-kmsrf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-zblg8"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-ui-5cd86b6d9d-g8jnj"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-45-231.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/heimdall-78547677f5-t2vr7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: sirao-test/csp-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: shij-test3/heimdall-data-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-2fdsf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-7cslb"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-9nqtt"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-sc92n"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/lemans-gateway-64fc87fcb9-qjc24"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: cerebro-discovery/sym-inventory-service-190-6cbf47864f-h8r8h"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/pipeline-service-deployment-681-56fdd867fb-gwfp6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/lemans-gateway-64fc87fcb9-wnxh6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: apundlik/transformers-668b7644bc-xkfm6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: istio-system/istio-citadel-d4768cc5f-6ntvq"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-callback/extensibility-ui-58b47dfd4c-8zc7q"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-cblv9"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/automation-ui-596c9f86df-tddxx"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/csp-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/blueprint-ui-65fb8fcd8-d9rt7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-heapster-78757ff997-fwdwh"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: cerebro-discovery/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/cerebro-70-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-ui-77bf44b76d-msgp4"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: sirao-test/cerebro-63-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: blue-demo/lemans-gateway-7c89998cf4-4qdbt"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/automation-ui-6b94694977-qw6fn"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tgjul24-4/consumer-service-463-bcc758c77-p75wf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-2757-8989d6967-vldjf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/automation-ui-6547b785b-s2k2x"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-61-68.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-proxy-sym-new-dev-3-wf-monitoring-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/automation-service-deployment-138-74dbb47cb5-86l24"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-d84w6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/heimdall-data-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/tapestry-service-quorum-5b694498f4-vlwrv"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-m9sx2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/automation-ui-5b5ffc4555-lq54f"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-m8t7c"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-39-78.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-inventory-it/extensibility-ui-86599f455d-qmlfs"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: sirao-test/cerebro-63-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/consumer-service-463-f86966c44-b7pkq"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: blue-demo/deployment-ui-79c44cbff6-j2mpj"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-40-196.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: cerebro-discovery/cerebro-63-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-vjprg"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tgjul24-4/cerebro-68-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-zx752"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-apiserver-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/blueprint-ui-6b9679f447-j7rn4"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/sym-inventory-service-190-6fc4f84988-v9frk"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tgjul24-4/cerebro-68-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/ccs-command-channel-server-deployment-1-2-214-74d549546c-h8vzn"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/extensibility-ui-68f7578cf6-gz7rx"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: shij-test3/heimdall-ccc7795bd-2x84g"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/csp-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-nslld"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/sym-inventory-service-190-57676cc7b-9q8q9"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/event-broker-promoted-dev-77bfb44c8c-d2z5j"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-hmlbx"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: default/kuber-controller-7b554d5bf6-hg7wp"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/tango-vro-gateway-promoted-dev-64b95bbbcd-rvgth"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/sym-inventory-service-190-6fbd48745c-jpt68"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/provisioning-service-promoted-dev-56446fc86b-lg8n7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-84ff6d96c8-bx828"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-callback/abx-service-promoted-dev-55b767444b-n49qx"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: istio-system/istio-pilot-59dbdff4cd-hlgq4"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/event-broker-promoted-dev-8578794d6c-kxsg4"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-63-81.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: test-pgeetha/reviews-v3-df499b5d9-pnlgp"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-2j65m"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-q8fvh"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-54-93.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/provisioning-service-promoted-dev-756498ddf5-7nr76"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-l2294"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: cerebro-discovery/sym-inventory-service-190-6cbf47864f-8ct5z"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-mtlsb"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/pipeline-ui-7c4b89676-zrlhr"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/cerebro-63-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-qg6wl"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-vjdlk"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-v748v"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-r9mhh"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-ui-5cd86b6d9d-bp5w7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-inventory-it/abx-service-promoted-dev-bc5f47d79-bsmb4"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/cerebro-68-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: test-pgeetha/details-v1-86d74b49ff-8l9bd"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/extensibility-ui-d9cf6f76c-wjl6k"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-8bfcv"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-50-68.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/extensibility-ui-68f7578cf6-ztfpf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-bg426"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-dfc7fbb45-gwp9l"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: apundlik/transformers-668b7644bc-4bwgx"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/heimdall-65c496d9c6-vgm4w"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/heimdall-data-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: diploma/consul-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: strivedi-test-1/curlpod-7mcjgv"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-tkq4s"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: blue-demo/vrbc-adapter-deployment-1-1-599-847f8b476f-gz2vp"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/blueprint-ui-5cfdf65cf5-lsrn7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76cd6d5775-n9mbq"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-cvs5x"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: sirao-test/sym-inventory-service-190-5c4cfd4947-cpb78"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: diploma/consul-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-data-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/heimdall-data-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/cerebro-68-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-callback/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-nlxdt"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-inventory-it/sym-inventory-service-190-5fb58bf78d-6vtpf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-cgs-0/cgs-service-66f9784f6f-gqclf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/symphony-ui-dc4dddcfb-6g2hd"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-rsvpr"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/symphony-ui-857967d5cf-7hzkm"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/deployment-ui-77b5794b78-xf9m6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/heimdall-7746874dbb-87lp6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-48-221.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: blue-demo/cerebro-63-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/abx-service-920-7c4bd9bfdd-jxkwc"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-65967746f5-dfqcf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/heimdall-data-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/heimdall-data-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-z4ljt"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/consumer-service-463-f86966c44-d86pj"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/deployment-ui-75b4cd9cb8-cbmqh"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/consumer-service-463-58db855dbc-6lnlk"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/provisioning-ui-64bc68c4dd-85z6z"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/sym-inventory-service-190-5767d9fff4-dmj8c"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/lemans-gateway-55b7b6f89f-g2fjc"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: istio-system/prometheus-7b6f8b9996-qcknc"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: abx-inventory-it/event-broker-promoted-dev-5f6d4df584-zbz9l"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-z8q6p"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-qz-0-845b995864-d76xf"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/heimdall-f5f5d74c5-llgfz"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-7xdvd"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/provisioning-service-promoted-dev-6bb4fbd84f-zhpv5"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: diploma/webservice-68c5898699-ntx5r"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-hcfvd"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-dns-756bfc7fdf-vtw78"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-44-88.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/heimdall-data-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-rrngk"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: istio-system/istio-cleanup-secrets-rjw58"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/deployment-ui-7447954b4f-bzzwd"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-qx7x2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/dns-controller-6d79cf4b4d-wdgql"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/symphony-2757-7bd757f745-sllws"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/lemans-resources-swati-test-postgres1-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/automation-service-deployment-141-74d474ff9b-r24rv"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pipelineui/pipeline-ui-58979bdfcc-qpfn6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/cerebro-68-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: strivedi-test-1/curlpod-oe5zdl"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-resources-473-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-79vjm"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/vrbc-lambda-api-deployment-1-1-140-5cb744755c-xsvz6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/abx-service-promoted-dev-57f74d8c8c-tg64w"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: junweili/blueprint-ui-c4cd648f5-4fj96"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/lemans-resources-473-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-data-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: blue-demo/lemans-resources-465-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-xzcl8"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-jxnq6"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/ops-kafka-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-lp4tq"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-wj6jj"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-data-2"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: be-84/lemans-gateway-55b7b6f89f-chpkn"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-fvqdv"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/ccs-command-channel-server-deployment-tv100-658565d4c6-f52gh"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: default/ops-zk-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/sym-inventory-service-190-54c9f59f96-88slk"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-qlhpr"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: qz-cgs-0/postgres-latest-0"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/consumer-service-463-679c96d6f9-pqvds"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-ghjfr"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/heimdall-data-1"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-42-179.us-west-1.compute.internal"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-tvstl"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-pbrqr"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: diploma/vault-6c596854cc-j7fg7"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-lvxg9"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: tarakesh-test/vrbc-adapter-deployment-1-1-599-5cc9b84fbd-dfxtg"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: kube-system/li-agent-82s6q"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: istio-system/istio-telemetry-7c9d57cb84-m2jdp"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/provisioning-ui-c4c7c65bb-c6pt5"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: buma/heimdall-77854896d-lvj8p"
time="2018-07-25T15:59:55+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/provisioning-service-promoted-dev-5fcbb8f899-4cxgs"
